Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
20,21:00,Cafe Greco,1.000,Arena,8,COSTAMIA,56,A.Vasquez,M.PerezA
20,21:00,Cafe Greco,1.000,Arena,9,SHOW PAINT,56,R.Araya,E SwittV.
20,21:00,Cafe Greco,1.000,Arena,10,ZULEMA ZAHIR,56,M.A.Bustamante,J.ArayaB.
20,21:00,Cafe Greco,1.000,Arena,11,CALIFORNIA DADDY,53,N.Rojas,R.PulgarA.
20,21:00,Cafe Greco,1.000,Arena,12,PROFESSIONALS,54,J.Eyzaguirre,P.ValderramaC
20,21:00,Cafe Greco,1.000,Arena,13,CLASSIC FORM,56,G.Rodriguez,M.Covarrubias E.
20,21:00,Cafe Greco,1.000,Arena,14,TROYANA,56,J.Solano,M.CovarrubiasE.
20,21:00,Cafe Greco,1.000,Arena,15,ATRAQUELE COMPADRE,54,D.Sanchez,J.PicharaJ.
21,21:30,Condueno,1.000,Arena,1,EL KEMAO,59,T.Seith,J.PicharaJ..
21,21:30,Condueno,1.000,Arena,2,QUIERO RE TRUCO,56,J.Herrera,L.UrbinaH.
21,21:30,Condueno,1.000,Arena,3,UN GUARITO,53,A.Vasquez,G.Covarrubias-E
21,21:30,Condueno,1.000,Arena,4,APOLINARIO,58,O.Ulloa,J.P.BaezaJ.
21,21:30,Condueno,1.000,Arena,5,THE ARION,54,H.Ochoa,M.ApablazaG.
21,21:30,Condueno,1.000,Arena,6,SINESIO,53,L.C.Gonzalez,F.GonzalezS.
21,21:30,Condueno,1.000,Arena,7,TERRIBLE PANCHO,53,D.Carvacho,I.MicheaF.
21,21:30,Condueno,1.000,Arena,8,LUZ OCULTA,59,L.Torres,M.CovarrubiasE.
21,21:30,Condueno,1.000,Arena,9,LUCIANITA,57,A.Apablaza,A.PadovaniE.
21,21:30,Condueno,1.000,Arena,10,LES FONTS D'ALGAR,54,C.Ortega,E.LabR.
21,21:30,Condueno,1.000,Arena,11,NO VUELVO MAS,52,J.Mino,J.HirmasR.
21,21:30,Condueno,1.000,Arena,12,VILLETA,53,J.Toro,R.LopezB.
21,21:30,Condueno,1.000,Arena,13,SOY BUSHIDO,59,G.Aros,A.PadovaniE.
21,21:30,Condueno,1.000,Arena,14,FASTLOVE,55,M.Morales,R.LopezB.
21,21:30,Condueno,1.000,Arena,15,GOOD PARTNER,53,L.Menghini,E.SwittV.
