Reunion,Carrera,Hora,Distancia,Lugar,Numero,Ejemplar,Padrillo,Peso_Fisico,Peso_Jinete,Jinete,Preparador,Stud,Dividendo
6,17,20:25,,12,4,FLEDGE,COMPETITIVE EDGE,430,56,ALVARO APABLAZA,FELIPE GONZALEZ S.,EL JEI,17
6,17,20:25,,13,12,CAMELOT,INTERNATIONAL STAR (USA),438,56,AXEL ALVAREZ,CRISTOBAL GONZALEZ M.,CHARITO,11.7
6,17,20:25,,14,8,YO SOY YI,GRAND DADDY,440,57,JOHAN GONZALEZ,HECTOR MANRIQUEZ,SAVKA HERMANOS,60.2
6,17,20:25,,RT,15,TESORITO MIO,ANNUAL REPORT,-,55,NICOLAS RAMIREZ,JOSE ARAYA B.,MELANY,0
6,18,21:00,,1,10,DOTADITA,MENDELSSOHN (USA),399,56,GERARD RODRIGUEZ,SERGIO MORALES,LOS NANITOS,3.2
6,18,21:00,,2,11,THE CHOSEN ONE,FLAMEAWAY (CAN),439,58,VICTOR MIRANDA,EUGENIO SWITT,FLEXOGRAFICA,3.8
6,18,21:00,,3,8,ESTILO ANTIGUO,FLAMEAWAY (CAN),426,56,BERNARDO LEON,JORGE A. INDA DE LA C.,ROMANO,4.5
6,18,21:00,,4,6,LINDO RECUERDO,THE LUMBER GUY,432,57,HUGO OCHOA,RODRIGO SANCHEZ,STUD HARAS LIZZIE,11.7
6,18,21:00,,5,5,GRAN COMPAÑERA,SPUN TO RUN (USA),430,55,CARLOS ORTEGA,JOSE M. ALVAREZ D.,LEITO,7.2
6,18,21:00,,6,1,CHICA DEL LUCERO,STAR DABBLER,426,55,NICOLAS MOLINA,CLAUDIO BERNAL,EL VEINTITRES,16
6,18,21:00,,7,7,MI TIO POLO,SUMERIO,473,57,RODOLFO FUENZALIDA,ENRIQUE CARREÑO,EL GANCHITO,15
6,18,21:00,,8,3,SISI STAR,MENDELSSOHN (USA),424,54,JESUS REYES,RAUL MONTESINO,LOS CABEZAS ALVAREZ,102.6
6,18,21:00,,9,9,RAIRET,DYLAN THOMAS,430,56,BENJAMIN TRONCOSO,CRISTOBAL GONZALEZ M.,CHARITO,11.6
6,18,21:00,,10,13,GO YOUR OWN WAY,PALM SPRINGS (USA),444,57,PEDRO ROBLES,JOHN PINOCHET,JOSEFITA Y ESPERANZA,9.4
6,18,21:00,,11,4,KISS THE QUEEN,HINZ,443,55,JORGE ZUÑIGA,GUILLERMO AGUIRRE,BUCAREST,6.3
6,18,21:00,,12,2,HUMAN SOUL,IVAN DENISOVICH,439,58,MARCO MORALES,FRANCISCO FAUNDEZ LL,SHALIMAR,27.7
6,18,21:00,,RT,12,PRODIGIO DE AMAR,SEEKING THE DIA,-,56,NELSON ROJAS,ALEJANDRO PADOVANI E.,SIETE ESTRELLAS,0
