fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,2,Chica De La Palma,N. Molina,Julio Castillo D.,1,1.11.46,3.40,56
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,10,Bird Ritan,F. Henríquez,Manuel Norambuena Ch.,2,,3.20,54
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,9,California Daddy,H. Ochoa,Rodrigo Pulgar A.,3,,13.50,55
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,4,El Chico Richard,L.P. Silva,Alejandro Martínez C.,4,,20.30,55
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,14,Maxiwario,A. Covarrubias,Genaro J. Covarrubias E.,5,,22.20,55
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,6,De Gaulle,R. Avila,Rodrigo Quiroz S.,6,,8.70,54
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,3,Yo Lo Entiendo,C. Ortega,Eduardo Lab R.,7,,16.10,55
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,11,Chiquito Campeador,J. Zúñiga,Rafael Bernal G.,8,,9.70,55
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,5,Linz,D. Medina,José Bravo M.,9,,16.30,54
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,13,Nob,N. Ramirez,Juan C. Pichara J.,10,,13.50,56
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,7,Apollonos,J. Herrera,José Alvarez D.,11,,5.60,54
07-03-2026,Hipódromo Chile,18,19:59,1200m,Arena,12,Yeri Star,G. Aros,Alejandro Padovani E.,12,,14.40,56
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,4,Guena Petete,J. Herrera,Eduardo Lab R.,1,1.10.33,5.80,56
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,13,Joses,O. Ulloa,Oscar Silva S.,2,,2.50,58
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,15,Hendricks,P. Galáz,Victor Moris L.,3,,20.50,56
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,10,Guerrero Max,W. León,Patricio Valderrama C.,4,,20.40,52
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,2,Presente Cha,J. González,Genaro J. Covarrubias E.,5,,15.10,59
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,8,Me Veo Contento,J. Zúñiga,Pedro Molina I.,6,,4.50,52
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,6,Lachito,H. Barrera,Alexis Pérez D.,7,,18.30,52
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,5,El Ferroviario,H. Ochoa,Claudio Bernal G.,8,,6.00,51
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,7,Mr Bojangles,N. Ramirez,Cristián Urbina R.,9,,10.90,53
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,14,Kino,R.S. Dores,Ricardo Rojas S.,10,,50.20,56
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,1,Run Rabbit Run,M. Gutiérrez,Claudio Bernal G.,11,,13.10,54
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,3,Analogo,L. González,Maritza Pérez A.,12,,26.30,53
07-03-2026,Hipódromo Chile,19,20:30,1200m,Arena,12,Ke Pacquiao,L. Torres,Rodrigo Pulgar A.,13,,23.70,58
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,2,Tirrel,F. Henríquez,Pedro Diaz S.,1,1.11.45,7.00,57
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,15,Bello Encanto,D. Medina,José Bravo M.,2,,25.60,55
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,6,Magic Flame,J. Zúñiga,Victor Moris L.,3,,3.10,54
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,14,Crans Montana,J. Herrera,Claudio Bernal G.,4,,8.30,55
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,1,Sogna Con Me,A. Varas,José Venegas P.,5,,6.50,55
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,10,Gran Horus,J. Toro,Alejandro Padovani E.,6,,13.50,54
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,12,El Guason,L. González,Maritza Pérez A.,7,,20.90,56
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,13,Valle De La Luna,N. Venegas,Julio Castillo D.,8,,5.10,57
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,8,Merkel,A. Morales,Rodrigo Quiroz S.,9,,53.10,43
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,5,Natural Mystic,D. Carrasco,Juan C. Pichara J.,10,,22.30,54
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,4,Royal Dublin,J. Reyes,Aldo Castagneto U.,11,,8.10,56
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,11,Plural,L. Rivera,Juan Ubilla P.,12,,27.20,56
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,7,Elegido Con Pinzas,W. León,Alejandro Padovani E.,13,,13.60,53
07-03-2026,Hipódromo Chile,20,21:00,1200m,Arena,3,Vieja Chela,M. Cordero,Julio Castillo D.,14,,22.60,55
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,14,Star Magic,T. Seith,Pedro Diaz S.,1,1.10.72,19.50,57
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,8,Enseñame,R. Cisternas,Eugenio Switt V.,2,,10.90,53
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,1,Malandro,G. Aros,Alejandro Padovani E.,3,,2.70,56
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,10,Horcon Dorado,R.S. Dores,Rodrigo Quiroz S.,4,,7.00,54
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,3,Chino Matador,J. Cueto,Héctor Castillo S.,5,,16.80,55
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,9,Fragmentado,N. Molina,Rodrigo Quiroz S.,6,,5.50,58
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,15,Papito Alfredo,A. Varas,Pedro Diaz S.,7,,15.80,57
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,6,Selenza,R. Avila,Genaro J. Covarrubias E.,8,,32.90,54
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,5,Esterios,W. León,Alejandro Padovani E.,9,,32.30,52
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,4,Jerezano,N. Santibañez,Pedro Diaz S.,10,,42.20,57
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,13,Strong Daikiri,R. Painen,José Araya B.,11,,18.80,59
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,12,Monchitocrack,F. Henríquez,Juan C. Pichara J.,12,,20.60,58
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,11,Bombon Fino,J. Zúñiga,Pedro Molina I.,13,,12.20,57
07-03-2026,Hipódromo Chile,21,21:30,1200m,Arena,2,Pancho Malo,L. Torres,Julio Castillo D.,14,,4.70,59
