Reunion,Carrera,Hora,Distancia,Lugar,Numero,Ejemplar,Padrillo,Peso_Fisico,Peso_Jinete,Jinete,Preparador,Stud,Dividendo
6,18,21:01,1000,7°,6,Friday,Kingly,409,54,S. González,Rodrigo Quiroz S.,Mantagua,4.80
6,18,21:01,1000,8°,5,Fashion Boy,Ya Primo,500,55,D. Carrasco,Juan C. Pichara J.,Vasquez Retamales,22.90
6,18,21:01,1000,9°,8,Zoboomafoo,Forever Thing,468,54,J. González,Aldo Castagneto U.,Ivja,10.70
6,18,21:01,1000,10°,13,Super Fly,Flyer,440,54,N. Ramirez,Juan C. Pichara J.,Tarantino,14.40
6,18,21:01,1000,11°,3,Angela Clasica,Classic Empire,432,55,D. Carvacho,Rodrigo Quiroz S.,Escobar Hnos.,8.90
6,18,21:01,1000,12°,15,First Point's,Hootenanny,440,54,H. Barrera,Rodrigo Quiroz S.,Don Quijote,29.60
6,18,21:01,1000,13°,2,Orizzonti,Verrazano,477,55,J. Eyzaguirre,Luis Machulas G.,Juan Manriquez Q.,60.80
6,18,21:01,1000,14°,1,Vida Sabrosa,Gemologist,467,54,A. Villagra,Rafael Bernal G.,Gran Xime,57.90
6,19,21:30,1000,1°,3,El Ultimo Queno,The Lumber Guy,487,56,J. Medina,Rodrigo Sánchez Q.,Haras Lizzie,2.10
6,19,21:30,1000,2°,4,Reina Margaret,Flyer,425,55,J. Herrera,Eduardo Lab R.,Yungay,7.30
6,19,21:30,1000,3°,11,Troyana,Classic Empire,469,55,J. González,Mario Covarrubias,Mario Andrés,15.10
6,19,21:30,1000,4°,2,Costamia,Fortify,437,55,A. Vásquez,Maritza Pérez A.,Don Amadeo,4.20
6,19,21:30,1000,5°,10,Ambrose,Dylan Thomas,479,55,N. Rojas,Alejandro Padovani E.,Matías Alfonso,20.50
6,19,21:30,1000,6°,12,Hengroen,Dylan Thomas,455,55,B. Sancho,Luis Machulas G.,Tres M,14.80
6,19,21:30,1000,7°,13,Secret Dragon,Tapitdoro,454,55,P. Galáz,Mario A. Apablaza G.,Si se puede,5.90
6,19,21:30,1000,8°,8,Toxipirina,Monthir,403,55,R. Fuenzalida,José Lastra B.,Viejo Querido,17.30
6,19,21:30,1000,9°,6,Fast Pattern,Patternrecognition,471,55,C. Hernández,Patricio Valderrama C.,Chispita,43.00
6,19,21:30,1000,10°,1,Show Paint,Show Card,437,55,W. Quinteros,Eugenio Switt V.,Los Garrido,32.90
6,19,21:30,1000,11°,14,Compadre Cristian,Gstaad II,488,56,J. Villablanca,Genaro J. Covarrubias E.,Janira Elgueta,16.20
6,19,21:30,1000,12°,15,Dalemita,Dubai Sky,426,55,H. Barrera,Rodrigo Quiroz S.,Los Carroza,23.00
6,19,21:30,1000,U°,5,Sunam,Mendelssohn,453,56,R. Avila,Mario Covarrubias,Doña Ester,38.20
