Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
21,21:01,Escarapelo,1200,Arena,15,LEYENDA ROJA,55,P.Galaz,R.Rojas S.
22,21:30,El Firmeza,1200,Arena,1,MONCHITOCRACK,58,V.Miranda,J.Pichara J.
22,21:30,El Firmeza,1200,Arena,2,PAPITO ALFREDO,54,G.Rodriguez,P.Diaz S.
22,21:30,El Firmeza,1200,Arena,3,QUIERO RE TRUCO,55,N.Ramirez,L.Urbina H.
22,21:30,El Firmeza,1200,Arena,4,EL FERROVIARIO,59,J.Herrera,C.Bernal G.
22,21:30,El Firmeza,1200,Arena,5,SCALPING,55,B.Sancho,C.Bernal G.
22,21:30,El Firmeza,1200,Arena,6,ISIDORA MIA,58,A.Apablaza,A.Padovani E.
22,21:30,El Firmeza,1200,Arena,7,GRAN ALASKA,55,J.Villablanca,M.Perez A.
22,21:30,El Firmeza,1200,Arena,8,JEREZANO,59,T.Seith,P.Diaz S.
22,21:30,El Firmeza,1200,Arena,9,STAR MAGIC,54,L.Valdivia,P.Diaz S.
22,21:30,El Firmeza,1200,Arena,10,EXIJO RESPETO,57,C.Ortega,J.Alvarez D.
22,21:30,El Firmeza,1200,Arena,11,INVITO YO,56,F.Morales,R.Pulgar A.
22,21:30,El Firmeza,1200,Arena,12,CHINO MATADOR,55,M.Gutierrez,H.Castillo S.
22,21:30,El Firmeza,1200,Arena,13,LACHITO,57,R.Painen,A.Perez D.
22,21:30,El Firmeza,1200,Arena,14,PANCHO MALO,59,J.A.Gonzalez,J.Castillo D.
22,21:30,El Firmeza,1200,Arena,15,LUZ OCULTA,58,L.Torres,M.Covarrubias E.
