Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,1,NEL BLU,55,B. Sancho,Cl. Bernal G.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,2,MOMENT OF GET,57,B. Leon,M. Covarrubias
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,3,NINITA POR DIOS,54,G. Rodriguez,R. Montesino S.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,4,QUE TERRIBLE,54,M. Gutierrez,C. Gonzalez M.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,5,BRUJO DORADO,56,D. Sanchez,T. Cachely (Ap)
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,6,SIN APUROS,54,R. S. Dores,A. Bernal G.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,7,AGUSTINA SOFIA,58,R. Fuenzalida,A. Castagneto U.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,8,SASSI,57,R. Solorza,C. Garcia V.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,9,GO YOUR OWN WAY,58,P. Robles,J. Pinochet P.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,10,PRODIGIO DE AMAR,58,B. Troncoso,A. Padovani E.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,11,EXTROVERTIDA,54,I. Valdivia,H. Manriquez F.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,12,CALIFORNIA MOON,55,B. Soto,Js. Araya B. (Ap)
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,13,FUEGO Y HIERRO,57,Jr. Zuñiga,0. Martinez L.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,14,RUBIA CLARA,57,N. Ramirez,F. Gonzalez S.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,15,JE T'AIME,58,Joh. Gonzalez,S. Morales G.
19,21:30 APROX.,REAL MERCHANT (428),1100 MTS.,PASTO,16,VALKYRIE LEGEND,55,Js. Araya B. (Ap),M. A. Bustamar 
