fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,5,ANGELA BRAVA,Alfonso (Usa),55,H.Ochoa,J. Araya B.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,6,PALOMA ONE,Admiral,55,J.Zuniga,C. Quiroz E.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,7,LA HERMANA,Good Samaritan (Usa),55,P.Galaz,A. Martinez C.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,8,CIBELES (ARG),Seahenge,55,B.Sancho,X. Urenda P.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,9,PARA TI MI AMOR,Spun To Run (Usa),55,D.Carvacho,R. Quiroz S.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,10,SONG SONG BLUE,Dubai Sky,55,J.Villablanca,C. Quiroz E.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,11,LA CIA,International Star,55,F.Medina,O. Donate S.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,12,OLD CITY,Dubai Sky,55,R.Fuenzalida,R. Quiroz S.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,13,KATERYA,Kingly (Usa),55,V.Miranda,J. Araya B.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,14,RIBERA SURENA,Mendelssohn (Usa),55,R.Cisternas,O. Donate S.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,15,GET GIRLS,Get Jets,55,D.Cheuque,R. Quiroz S.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,1,CONDE AUSTRAL,Carlotum,56,J.Solano,O. Donate S.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,2,SALUD COMPADRE,Van Nistelrooy,56,G.Rodriguez,J. Venegas P.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,3,REDQUIVER,Hootenanny (Usa),56,H.Barrera,R. Quiroz S.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,4,RED KNIGHT,Ivan Denisovich,56,D.Alvarado,C. Bernal G.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,5,BEAUTIFUL CHAMPION,Sonoma Band,56,D.Carvacho,R. Quiroz S.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,6,PRINCESA LUDY,Indian Trail,56,P.Galaz,V. Moris L.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,7,NATALINO,Seeking The Dia,56,And.Covarrubias,R. Rojas S.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,8,EL DUKE,Lookin At Lucky,56,F.Moreno,E. Becar B.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,9,RASHEEM,Seeking The Dia,56,Jo.A.Gonzalez,I. Michea F.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,10,UN DIA CONTIGO,Seeking The Dia,56,L.C.Gonzalez,L. Perez A.
28-02-2026,Hipódromo Chile,6,14:36,Ojos Lindos,1200,Normal,11,JOVEN SANCHIS,Hold Me Back,56,T.Seith,J. Espineira C.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,1,DUBAI WIND,Dubai Sky,56,A.Morales,G. Covarrubias E.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,2,DUBAI MASTER,Dubai Sky,54,D.Carvacho,R. Quiroz S.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,3,ENVIADO ESPECIAL,Bad Daddy,55,J.Zuniga,P. Molina I.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,4,EL FORASTERO (ARG),Roman Ruler,55,A.Villagra,R. Rojas S.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,5,DON PICHO,Mr Speaker,56,N.Molina,J. Espineira C.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,6,AUDELIO,Gemologist,55,S.Munoz,J. Castillo D.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,7,SEREMOS AMIGOS,Patternrecognition,56,D.Cheuque,R. Quiroz S.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,8,HAGALE HAGALE,Patternrecognition,56,P.Galaz,M. Apablaza G.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,9,BITTER BLACK,Omayad,55,J.Villablanca,M. Perez A.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,10,TOP MODEL,Mo Town,54,N.Rojas,J. Venegas P.
28-02-2026,Hipódromo Chile,7,15:02,Orquestado,1200,Normal,11,RUCCO,Tourist,56,R.Covarrubias,P. Diaz S.
